source,dealer_id,rounded_price,car_id,price,url
CodeweaversFinance,733,15000,26656206,19990,https://www.smotorsbury.co.uk/vehicle/renault-trafic-16-dci-energy-29-business-lwb-standard-roof-euro-5-ss-5dr-in-lanchashire-d1060f76-34b2-4161-844e-b25900debe86
CodeweaversFinance,733,5000,27606227,8790,https://www.smotorsbury.co.uk/vehicle/ford-transit-custom-20-tdci-340-trend-l2-h2-5dr-in-lanchashire-1af21eaf-5447-4f1b-995f-b2ae012358df
CodeweaversFinance,733,10000,27721721,11690,https://www.smotorsbury.co.uk/vehicle/nissan-qashqai-13-dig-t-acenta-premium-euro-6-ss-5dr-in-lanchashire-c9c8781f-e876-4eda-bf65-b2b80121faa7
CodeweaversFinance,765,5000,20932755,6990,https://www.williamsmotor-company.co.uk/used-vauxhall-adam-crewe-cheshire-5219498
CodeweaversFinance,765,10000,25262875,12990,https://www.williamsmotor-company.co.uk/used-mercedes-benz-gla-class-crewe-cheshire-6198105
CodeweaversFinance,765,15000,26789935,19490,https://www.williamsmotor-company.co.uk/used-jaguar-i-pace-crewe-cheshire-6582058
CodeweaversFinance,765,0,26938010,3790,https://www.williamsmotor-company.co.uk/used-citroen-c1-crewe-cheshire-6582072
CodeweaversFinance,765,20000,27838004,21680,https://www.williamsmotor-company.co.uk/used-bmw-2-series-gran-coupe-crewe-cheshire-6887640
CodeweaversFinance,765,40000,27870333,42990,https://www.williamsmotor-company.co.uk/used-land-rover-defender-crewe-cheshire-6897784
CodeweaversFinance,765,35000,27870334,37990,https://www.williamsmotor-company.co.uk/used-land-rover-range-rover-sport-crewe-cheshire-6897729
CodeweaversFinance,765,25000,27895941,29230,https://www.williamsmotor-company.co.uk/used-land-rover-range-rover-sport-crewe-cheshire-6905627
CodeweaversFinance,765,75000,28018605,76990,https://www.williamsmotor-company.co.uk/used-land-rover-range-rover-crewe-cheshire-6937174
CodeweaversFinance,785,0,27206059,3495,https://www.a1motorcompany.co.uk/cars/toyota/aygo/1.0-vvt-i-fire-*-mot-september-*-zero-rated-road-tax-*-finance-available-*-free-6-months-warranty-*/1392966/
CodeweaversFinance,814,25000,25256789,29990,https://www.tmcarsales.co.uk/details/used-car-in-coventry/bmw/2002/0/1231771/
CodeweaversFinance,852,20000,27989459,21800,https://www.3xmotorsltd.co.uk/details/used-car-in-dunstable/bmw/2series/2.0-m235i-auto-xdrive-euro-6-ss-4dr/1460178/
CodeweaversFinance,855,15000,22968955,15995,https://www.clydebankcarsales.co.uk/used-bmw-s1000rr-glasgow-lanarkshire-5174629
CodeweaversFinance,855,5000,22968963,9995,https://www.clydebankcarsales.co.uk/used-vauxhall-vivaro-glasgow-lanarkshire-5581045
CodeweaversFinance,855,65000,26803352,66995,https://www.clydebankcarsales.co.uk/used-audi-rs6-avant-glasgow-lanarkshire-6628286
CodeweaversFinance,855,70000,26953000,74995,https://www.clydebankcarsales.co.uk/used-mercedes-benz-s-class-glasgow-lanarkshire-6658707
CodeweaversFinance,855,75000,27129095,77495,https://www.clydebankcarsales.co.uk/used-porsche-911-glasgow-lanarkshire-6716760
CodeweaversFinance,855,115000,27488808,119995,https://www.clydebankcarsales.co.uk/used-bentley-bentayga-glasgow-lanarkshire-6799613
CodeweaversFinance,855,30000,27575658,32495,https://www.clydebankcarsales.co.uk/used-ford-transit-custom-glasgow-lanarkshire-6826452
CodeweaversFinance,855,55000,27617367,57495,https://www.clydebankcarsales.co.uk/used-ford-transit-custom-glasgow-lanarkshire-6824944
CodeweaversFinance,855,35000,27753627,39995,https://www.clydebankcarsales.co.uk/used-porsche-macan-glasgow-lanarkshire-6864086
CodeweaversFinance,855,10000,27823551,11295,https://www.clydebankcarsales.co.uk/used-volkswagen-polo-glasgow-lanarkshire-6886126
CodeweaversFinance,855,45000,27856884,45995,https://www.clydebankcarsales.co.uk/used-land-rover-defender-glasgow-lanarkshire-6892453
CodeweaversFinance,855,85000,27945206,87995,https://www.clydebankcarsales.co.uk/used-audi-rs6-avant-glasgow-lanarkshire-6918939
CodeweaversFinance,855,130000,28030292,132495,https://www.clydebankcarsales.co.uk/used-porsche-911-glasgow-lanarkshire-6939499
CodeweaversFinance,855,40000,28043914,44995,https://www.clydebankcarsales.co.uk/used-audi-q7-glasgow-lanarkshire-6944915
CodeweaversFinance,864,20000,27881589,23340,https://www.drmotors.co.uk/used-land-rover-discovery-leicestershire-leicestershire-6901630
CodeweaversFinance,868,10000,27871718,11995,https://www.motors2goltd.co.uk/vehicle/skoda-octavia-14-tsi-se-l-dsg-euro-6-ss-5dr-in-doncaster-south-yorkshire-5d4691b9-11e3-4416-b7fc-b2c300d77881
CodeweaversFinance,944,10000,27141501,14795,https://www.findmycarapproved.com/used-seat-ateca-ossett-west-yorkshire-6664159
CodeweaversFinance,983,0,26806794,1729,https://www.thecarlotltd.co.uk/details/used-car-in-waltham-cross/ford/focusc-max/1.6-16v-zetec-5dr/1358088/
CodeweaversFinance,983,15000,27821608,19999,https://www.thecarlotltd.co.uk/details/used-car-in-waltham-cross/volvo/v90/2.0-d5-r-design-plus-auto-awd-euro-6-ss-5dr/1444718/
CodeweaversFinance,996,10000,27460380,11194,https://www.kkars.co.uk/details/used-van-in-hollingworth/ford/transit/2.0-350-ecoblue-trend-fwd-l2-h2-euro-6-ss-5dr/1413823/
CodeweaversFinance,1001,0,27685170,4000,https://www.outpointmotorsltd.co.uk/cars/volkswagen/cc/2.0-tdi-dsg-euro-5-4dr-4-seat/1351703/
CodeweaversFinance,1001,5000,27701594,9000,https://www.outpointmotorsltd.co.uk/cars/honda/civic/1.8-i-vtec-s-tourer-auto-euro-6-5dr/1433392/
CodeweaversFinance,1075,495000,23244621,499999,https://www.ancoatscarsales.co.uk/used-porsche-911-manchester-greater-manchester-5763237
CodeweaversFinance,1075,85000,25231116,85000,https://www.ancoatscarsales.co.uk/used-porsche-cayenne-manchester-greater-manchester-5291910
CodeweaversFinance,1075,120000,26674177,124000,https://www.ancoatscarsales.co.uk/used-mercedes-benz-g-class-manchester-greater-manchester-6580321
CodeweaversFinance,1075,0,26855011,3500,https://www.ancoatscarsales.co.uk/used-ford-focus-manchester-greater-manchester-6641998
CodeweaversFinance,1075,45000,27507207,47226,https://www.ancoatscarsales.co.uk/used-bmw-x5-manchester-greater-manchester-6809510
CodeweaversFinance,1094,195000,26790266,199995,https://www.motor-class.co.uk/used-lamborghini-huracan-wigan-lancashire-6623907
CodeweaversFinance,1094,80000,27404412,83995,https://www.motor-class.co.uk/used-land-rover-range-rover-wigan-lancashire-6774922
CodeweaversFinance,1094,15000,27404420,15995,https://www.motor-class.co.uk/used-audi-q2-wigan-lancashire-6755174
CodeweaversFinance,1094,190000,27766397,194995,https://www.motor-class.co.uk/used-lamborghini-huracan-wigan-lancashire-6865553
CodeweaversFinance,1094,150000,27799150,154995,https://www.motor-class.co.uk/used-lamborghini-urus-wigan-lancashire-6879310
CodeweaversFinance,1094,5000,27895416,9134,https://www.motor-class.co.uk/used-audi-s5-wigan-lancashire-6833291
CodeweaversFinance,1104,5000,26029646,8950,https://www.beckside4x4.co.uk/used-land-rover-range-rover-evoque-bradford-west-yorkshire-6431007
CodeweaversFinance,1104,15000,26170980,15250,https://www.beckside4x4.co.uk/used-land-rover-range-rover-sport-bradford-west-yorkshire-6466863
CodeweaversFinance,1104,10000,26611059,14950,https://www.beckside4x4.co.uk/used-land-rover-range-rover-sport-bradford-west-yorkshire-6574797
CodeweaversFinance,1108,60000,25217064,64995,https://www.sjdavidsonmotors.co.uk/used-cars/aston-martin-dbs-volante-v12-auto/29343
CodeweaversFinance,1140,55000,27846411,57995,https://tauntonroadcarcentre.co.uk/audi_rs7_4.0_tfsi_v8_carbon_black_sportback_5dr_petrol_tiptronic_quattro_euro_6_ss_600_ps_-id1152-.htm
